"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015","2015",56.283968702,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015","2015",56.242330148,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015","2015",56.801651867,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015","2015",57.045378608,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015","2015",56.899885769,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015","2015",57.063673572,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015","2015",57.273019104,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015","2015",57.33192802,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015","2015",58.581909269,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015","2015",57.65243328,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015","2015",58.705652234,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015","2015",59.210857581,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015","2015",59.134916614,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015","2015",60.273848907,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015","2015",60.102401205,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015","2015",60.683832415,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015","2015",60.518948621,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015","2015",60.822238232,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015","2015",60.96757103,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015","2015",60.679196811,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015","2015",61.016025134,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015","2015",61.723698281,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015","2015",61.767751762,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015","2015",61.680327064,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015","2015",61.6143732,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015","2015",61.80773779,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015","2015",61.930521201,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015","2015",62.07905187,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015","2015",62.502751879,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015","2015",62.552699928,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015","2015",64.185317269,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015","2015",64.398037953,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015","2015",65.808410173,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015","2015",65.702731389,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015","2015",66.890148238,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015","2015",66.981342744,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015","2015",67.616125081,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015","2015",67.72568701,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015","2015",68.705776767,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015","2015",68.686709835,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015","2015",69.459387913,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015","2015",70.047088154,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015","2015",70.685440273,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015","2015",71.085077658,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015","2015",71.536941675,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015","2015",72.054474576,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015","2015",72.923955538,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015","2015",73.525024169,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015","2015",74.043451421,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015","2015",74.747525149,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015","2015",75.542638796,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015","2015",76.76453489,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015","2015",77.758276104,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015","2015",78.808085906,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015","2015",79.676381641,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015","2015",80.513086473,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015","2015",81.622529431,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015","2015",82.766816476,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015","2015",83.72362035,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015","2015",84.376835955,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015","2015",84.760449094,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015","2015",86.010147393,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015","2015",87.360792324,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015","2015",89.328717709,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015","2015",91.555497298,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015","2015",92.069291308,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015","2015",91.549428588,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015","2015",89.65582605,,
